GENE,Annotation,CLDN01,CLDN02,CLDN03,CLDN04,CLDN05,CLDN06,CLDN07,CLDN08,CLDN09,CLDN10,CLDN11,CLDN12,CLDN14,CLDN15,CLDN16,CLDN18.1,CLDN18.2,CLDN19A,CLDN19B,CLDN20,CLDN22,CLDN23,CLDN24,
DDOST,Endoplasmic reticulum,nan,nan,nan,nan,8.447144506,nan,nan,nan,nan,nan,4.947898562,nan,nan,13.90085276,nan,nan,nan,nan,nan,nan,nan,nan,nan
DEGS2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.842459711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DGAT1,Endoplasmic reticulum,12.1044943,nan,nan,nan,nan,nan,nan,nan,7.790999852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.088800662,nan,nan,5.996560357
DHCR7,Endoplasmic reticulum,11.40551172,nan,nan,nan,11.73045009,nan,nan,nan,nan,12.48879,nan,nan,nan,12.12957978,nan,nan,nan,nan,7.622993158,nan,nan,nan,nan
DHDDS,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.59702858,nan,nan,6.661624138,nan,nan,nan,nan
DHRS7B,Endoplasmic reticulum,8.876608554,nan,8.767621087,nan,nan,nan,nan,nan,nan,8.568081228,nan,nan,8.783661708,8.527855091,nan,nan,nan,nan,11.23003291,nan,nan,13.06869281,10.19104319
DNAJB11,Endoplasmic reticulum,nan,nan,nan,nan,11.16783983,nan,nan,nan,nan,13.80624613,nan,11.13564809,nan,nan,nan,nan,nan,nan,nan,9.635713229,nan,nan,nan
DNAJC10,Endoplasmic reticulum,nan,nan,nan,nan,nan,7.628184252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DPM1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.6342668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ERLEC1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.520847727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ERLIN1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.429757112,nan,nan,nan,nan
ERMP1,Endoplasmic reticulum,nan,nan,nan,nan,8.806947987,nan,nan,nan,nan,nan,nan,nan,7.811451237,8.929642097,nan,nan,nan,nan,6.923119363,nan,nan,nan,nan
ERN1,Endoplasmic reticulum,nan,8.304458271,nan,nan,nan,nan,nan,nan,12.19668084,8.925576117,nan,nan,11.34039558,nan,nan,17.11373572,12.42442772,nan,nan,13.70387157,10.86459237,14.35653954,11.46759272
FA2H,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.472182397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FADS1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.901357556,nan,nan,nan,10.95594559,nan,nan,nan,nan,nan,nan,nan,nan,nan
FADS3,Endoplasmic reticulum,9.75289236,13.81123095,nan,nan,nan,nan,nan,nan,9.319112036,15.63463879,5.871092438,10.8379853,9.005612523,11.37660292,nan,11.30482137,9.745543637,nan,6.957444694,13.02050726,nan,12.97366908,7.415429534
FAF2,Endoplasmic reticulum,nan,nan,nan,nan,12.54364614,nan,nan,14.31920488,13.06783679,9.248235078,11.12812294,11.65570228,13.20655762,14.60272209,5.177220587,15.25002426,16.56565577,nan,10.9384855,15.17808799,9.061483418,12.55840362,10.74102854
FAR2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.45687001,nan,nan,nan,7.917421358,nan,nan,nan,nan,nan,nan,nan,nan,nan
FDFT1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.81794335,nan,nan,nan,nan,11.08127489,nan,nan,nan,nan
FKBP10,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,7.131515011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FKBP11,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.17940628,nan,8.30686511,nan,nan,nan,nan,nan,nan,nan
GPAA1,Endoplasmic reticulum,nan,nan,nan,nan,18.37147737,nan,4.380194463,nan,14.11606583,nan,6.212794438,13.9303943,8.601989455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GPAT3,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.65369656,6.46898303,6.758054921,nan,13.92916212,nan,9.777868813,13.71584086,nan,nan,18.88572205,14.59015586,19.76105991,9.08214212
GPAT4,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.06218877,nan,nan,nan,nan,nan,nan,nan,16.88991415,nan
GPX8,Endoplasmic reticulum,11.50069238,nan,nan,nan,21.29981085,nan,nan,nan,13.41696073,12.96882924,9.68487636,11.54818713,11.12094503,18.04556056,nan,16.81124214,15.9297723,nan,12.98212806,13.91924325,11.50819969,20.14206618,8.465925569
HERPUD1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.69120382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HSD17B12,Endoplasmic reticulum,nan,nan,nan,nan,7.731762909,nan,nan,nan,nan,17.30899105,nan,10.16162243,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.536076448,nan
HSD3B7,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,11.16514581,9.183938075,10.31830385,12.18916697,9.603095222,19.08378583,nan,35.43589909,28.57124173,nan,nan,nan,nan,10.06134923,8.406591985
JAGN1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.910749582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LBR,Endoplasmic reticulum,13.61537174,nan,nan,nan,19.97423219,5.995072192,nan,14.00036832,nan,12.5592605,9.866861474,9.893735384,8.193872044,8.782162389,6.945022706,13.15727965,9.723714567,nan,10.75728056,11.52405374,nan,9.579541778,nan
LCLAT1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,7.171058753,nan,nan,nan,nan,nan,nan,9.893074552,nan,nan,nan,nan,nan,nan,nan
LNPK,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.548747769,nan,nan,nan,10.83756563,nan,11.29404476,9.040943518,nan,nan,nan,nan,nan,nan
LPCAT4,Endoplasmic reticulum,nan,9.089284582,nan,nan,nan,nan,nan,nan,nan,9.083663091,nan,nan,nan,nan,5.142512501,nan,nan,nan,nan,nan,nan,nan,nan
LPGAT1,Endoplasmic reticulum,9.703688519,nan,nan,nan,nan,nan,nan,nan,nan,8.749599392,nan,7.643848276,14.33709488,12.84935108,nan,20.04430687,12.82526848,nan,18.01741994,9.953459821,nan,20.71957524,nan
MBOAT7,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.36547646,nan,nan,9.270242378,nan,nan,9.619197825,nan,nan,nan,nan
MLEC,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,7.956166979,nan,nan,nan,7.765763268,23.30269706,nan,10.41105537,12.45160009,nan,8.939923477,nan,nan,11.92989008,nan
NCLN,Endoplasmic reticulum,nan,nan,nan,nan,10.36039687,nan,nan,nan,nan,11.46268035,nan,10.67337598,nan,7.880307616,nan,nan,nan,nan,nan,8.936526605,nan,nan,nan
OAS1,Endoplasmic reticulum,nan,nan,nan,10.46080222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.15852667,nan,nan,nan,nan,nan,nan,nan,nan
OAS2,Endoplasmic reticulum,nan,nan,nan,5.545844962,21.34498911,nan,nan,12.69984384,nan,12.20710158,nan,11.73508117,nan,14.01497906,5.158148215,nan,nan,nan,nan,nan,nan,nan,nan
OS9,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.268906171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
OSBPL5,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,9.626725572,7.522832043,nan,nan,nan,7.216248106,10.72875382,nan,11.26109663,8.553858777,nan,8.257915384,nan,nan,13.94507438,8.254138481
OSBPL8,Endoplasmic reticulum,nan,8.389191223,nan,nan,nan,nan,nan,nan,11.01986842,nan,nan,nan,8.411521514,18.57926336,4.926311082,14.018047,9.810334633,9.206163135,13.83581069,15.58155142,10.39024486,19.82319647,8.025027827
PEX3,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.23664864,nan
PGS1,Endoplasmic reticulum,9.773343138,8.84595155,8.799257763,8.809429535,nan,nan,nan,nan,10.92533942,nan,nan,nan,nan,9.755022119,nan,13.62981888,9.266405404,6.868384917,10.01261998,nan,nan,nan,nan
PIGG,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.363544108,nan,nan,nan,nan,nan,nan,nan,nan,nan
PIGK,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.609155184,nan,nan,nan,nan,nan,nan,nan,nan,nan
PIGO,Endoplasmic reticulum,10.25283383,nan,nan,nan,13.57498752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.549259312,nan,nan,nan,nan,nan,nan,nan
PIGX,Endoplasmic reticulum,nan,nan,nan,nan,10.72718973,nan,nan,nan,nan,nan,10.12425875,nan,23.11681532,13.38404994,nan,9.375533226,nan,nan,nan,nan,nan,nan,nan
PNPLA6,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.328161161,nan,nan,nan,nan,nan,nan,nan,13.41540526,nan,nan,nan
PNPLA7,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.80956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.728325609,8.751982175
POMT2,Endoplasmic reticulum,nan,nan,nan,nan,11.69465122,nan,nan,nan,nan,nan,nan,nan,6.876134151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PRKCSH,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,8.478189557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PTDSS1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.39738927,nan,11.40725356,11.20779437,nan,nan,13.96204814,nan,nan,nan
RDH14,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.69205029,nan,8.689532501,nan,nan,14.6026046,12.48823422,nan,nan,nan,27.88462594,8.532157665,28.92107817
RNF185,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.80347036,nan,nan,nan
RNF5,Endoplasmic reticulum,nan,nan,nan,nan,12.88224885,nan,5.372429496,11.56952367,nan,16.20235922,9.883535936,17.9088379,nan,nan,9.802920347,nan,nan,nan,nan,nan,nan,10.22383241,nan
RPN1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.15469627,nan,nan,nan,nan,8.021461364,nan,nan,nan,nan
RPN2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.665898928,nan,nan,10.42742655,nan,nan,nan,nan,nan,nan,nan,nan,nan
SCD,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.66320674,nan,nan,nan,nan,16.05147034,nan,nan,nan,nan
SDF2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.28326088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDF2L1,Endoplasmic reticulum,nan,nan,nan,nan,7.731720552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SEC61B,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,7.808556489,nan,nan,nan,nan,10.19777406,nan,8.548376605,nan,nan,nan,nan,nan,nan,nan
SEC61G,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,4.156469256,9.087089027,8.486946142,8.189112923,nan,nan,10.75161218,nan,nan,11.51896571,nan,nan,nan,nan,nan,nan,7.022258444
SEL1L,Endoplasmic reticulum,nan,nan,nan,nan,11.33997358,nan,nan,nan,nan,nan,nan,10.7516998,8.941743044,nan,nan,nan,nan,nan,nan,nan,nan,8.446463841,nan
SIL1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.868422817,nan,nan,nan,nan
SPCS1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.97051866,nan,nan,nan,nan
SPCS2,Endoplasmic reticulum,nan,8.364446288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.607055935,nan,nan,nan,nan
SPCS3,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.267798339,nan,nan,nan,nan
SQLE,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.640065997,nan,nan,nan,nan,nan,nan,nan,nan,nan
SSR3,Endoplasmic reticulum,8.894140925,nan,nan,nan,20.25438475,nan,nan,nan,8.654359132,20.40320347,nan,15.00590394,nan,10.79250497,nan,nan,nan,nan,7.052056056,9.967449034,nan,nan,nan
STT3A,Endoplasmic reticulum,nan,nan,nan,nan,7.778768249,nan,nan,nan,nan,nan,4.718993,nan,nan,26.89654646,nan,nan,nan,nan,nan,nan,nan,nan,nan
STT3B,Endoplasmic reticulum,nan,nan,nan,nan,8.488176664,nan,nan,nan,nan,nan,6.872034538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TECR,Endoplasmic reticulum,nan,nan,nan,nan,13.91026586,nan,nan,nan,nan,24.44420932,6.857311721,11.26478317,nan,14.2709556,nan,10.81110199,10.41905061,nan,9.714493591,11.91047195,nan,14.06022005,6.71683421
TMX1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.705524318,nan,nan,8.754931971,nan,nan,nan,nan,nan,nan,nan,nan,nan
TOR1AIP2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.673993751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TRAM1,Endoplasmic reticulum,nan,nan,nan,nan,20.08685635,nan,nan,nan,nan,8.524247602,nan,24.7964834,nan,22.22414068,nan,nan,nan,nan,nan,nan,nan,nan,nan
TRIM59,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,13.04594801,nan,nan,nan,6.632949965,nan,7.633616299,nan,nan,nan,nan,nan,nan,nan,nan
TXNDC12,Endoplasmic reticulum,nan,nan,nan,8.685447066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.813818457,nan,nan
UBAC2,Endoplasmic reticulum,nan,13.59467158,nan,nan,nan,nan,nan,nan,7.901297389,nan,nan,nan,nan,nan,5.488035042,nan,15.20838409,nan,7.482295664,9.992326829,nan,15.03071935,17.19710805
UBE2G2,Endoplasmic reticulum,nan,nan,nan,nan,8.242812236,nan,nan,nan,nan,nan,9.656095105,11.00074453,nan,13.67354536,nan,nan,nan,nan,9.228817624,nan,nan,26.81164359,nan
UFSP2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.98845106,nan,nan,nan,nan,nan,nan,nan,nan,nan
USP19,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.970375388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
VRK2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.440866091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WFS1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.45579863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZDHHC6,Endoplasmic reticulum,nan,11.35405187,nan,nan,nan,nan,nan,8.338709677,nan,nan,nan,nan,nan,nan,nan,16.26480957,13.69682516,nan,nan,nan,nan,11.67378993,nan
ABCB10,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.40879805,7.109588248,14.42004103,nan,nan,nan,nan,nan,16.47623725,10.28140721,11.25245245,nan
ABCB7,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.08365729,nan,8.850431635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ABCB8,Mitochondria,nan,nan,nan,nan,8.045549607,6.056836156,nan,nan,8.284410043,10.25682002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.19254658,7.484019712
ABCD1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.251417036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ABCD3,Mitochondria,nan,nan,nan,nan,8.112650951,nan,nan,nan,nan,23.62337215,nan,nan,10.05997917,10.6575986,6.62328558,12.95200554,15.65393637,nan,15.78033914,20.23410114,10.27981625,10.16968683,nan
ACAD11,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.22468712,nan,8.726272321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ACAD9,Mitochondria,nan,8.730425112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ACO2,Mitochondria,nan,8.896258478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AFG3L2,Mitochondria,nan,nan,nan,nan,11.31632575,nan,nan,nan,nan,19.3221368,nan,19.34007325,nan,nan,nan,nan,nan,nan,nan,18.96710278,nan,nan,nan
AIFM1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.06392915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AKAP1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.623691963,nan,nan,nan,nan
AMACR,Mitochondria,nan,nan,nan,5.849173474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
APOOL,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,12.34084728,nan,nan,nan,10.4056213,10.78775854,nan,12.63507046,12.30053101,nan,9.56397784,nan,8.274988705,8.548774011,nan
APOPT1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.826067193,nan,nan,nan,nan
ARMC1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.59261856,nan,nan,nan,nan,nan,nan,nan
ATAD3A,Mitochondria,nan,nan,nan,nan,10.56839479,nan,nan,nan,nan,21.77624084,5.333172782,15.33544738,nan,16.38453473,nan,nan,nan,nan,nan,11.82818866,nan,nan,nan
BAG5,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.71209389,nan
BDH1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.70472629,nan,7.399852634,nan,nan,nan,nan,nan,nan,nan,8.69656532,nan,nan,nan
C15orf48,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.96154356,nan,nan,nan,13.64776412,nan,15.71505188,11.09466909,nan,nan,nan,nan,12.56334389,nan
CARS2,Mitochondria,nan,8.57203862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CCDC51,Mitochondria,17.39519576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CDK5RAP1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.952113855,nan,nan,nan,nan
CLPB,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.121481326,nan,nan,nan,nan
CLPP,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,7.954935198,nan,nan,nan,10.84965426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLPX,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.33245935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
COA1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.7178692,nan,nan,nan,nan,nan,10.22699436,nan
COMTD1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.79929317,nan,nan,nan,nan,nan,nan,nan,nan
COX18,Mitochondria,nan,nan,nan,nan,9.444253367,nan,nan,nan,nan,nan,nan,11.62671911,nan,nan,nan,nan,nan,nan,nan,18.1353413,nan,nan,nan
COX7A2L,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.74189683,nan,nan,nan,nan
CPT1A,Mitochondria,nan,nan,nan,nan,11.91831195,nan,nan,nan,nan,12.40673482,5.839636654,15.2053853,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.987759398,nan
CYC1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.969643221,nan,nan,nan,nan,nan,nan,nan,nan,9.224833401,nan,nan,nan,nan
DARS2,Mitochondria,nan,nan,nan,nan,nan,6.457921082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DBT,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,7.242797808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DCAKD,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.66791226,nan,nan,nan,10.44857476,nan,nan,nan,nan,nan,nan,nan,nan,nan
DHTKD1,Mitochondria,12.13889383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ECSIT,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.477446993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ETHE1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.925684858,nan,nan,9.788610223,nan,nan,nan,nan,8.692505748
FASTKD5,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.729529364,nan,8.696095066,nan,nan,nan,nan,nan,nan,9.5957808,nan,nan,nan,nan
FPGS,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.664942157,nan,nan,nan,nan
GRPEL1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.281944099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HARS2,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.772844442,nan,nan,nan
HEATR1,Mitochondria,nan,nan,nan,nan,9.207825903,nan,nan,nan,nan,nan,nan,7.754637271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HSCB,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.215996697,nan,nan,nan,nan,nan,nan,nan
IMMT,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,8.154930328,21.93730789,6.461407291,13.4469706,8.664686559,13.15760388,7.21400414,11.37796393,9.735099722,nan,7.60384704,9.861693922,nan,8.12087572,nan
MAIP1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.93966025,nan,nan,nan
MCL1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,8.008762372,nan,nan,nan,nan,nan,nan,9.876087759,nan,nan,nan,nan,nan,nan,nan
MCU,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,11.35014834,nan,nan,nan,10.25512531,nan,nan,19.86706505,14.14297948,nan,13.60481865,14.87930044,10.42139351,24.37021693,13.88977198
METTL17,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.460229114
MTX1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.95634167,nan,6.51581628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFA9,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,7.908952425,20.98782999,nan,nan,13.51457034,15.42442347,10.60978494,8.32012307,13.55180301,nan,16.15283756,13.58443732,nan,13.16607399,nan
NDUFAF1,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.76085783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFAF2,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.152289948,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFAF6,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.08919923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFB11,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.00133537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFC2,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.512233001,nan,11.96680838,10.77871608,nan,8.671435406,9.140332224,nan,nan,nan
NDUFS3,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.489743825,nan,nan,nan,nan,7.150425331,nan,nan,nan,nan
NDUFS8,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.12215783,nan,nan,nan,nan,nan,nan,nan,nan,9.976402849,nan
NIPSNAP1,Mitochondria,nan,nan,nan,nan,13.28860513,nan,nan,nan,nan,9.101961647,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.24423393,nan,nan,nan
NLRX1,Mitochondria,nan,nan,nan,nan,12.46350164,nan,nan,8.448438607,nan,9.608455723,nan,8.748158178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NNT,Mitochondria,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.80350168,nan,7.640241524,nan,8.186033258,nan,8.718277596,nan,nan,nan,nan,nan,nan,nan
